Cluster Labels,Location,Avg Price,Latitude,Longitude,Profile Score,Profile
3,"NORTHALLERTON, NORTH YORKSHIRE",220395,54.337961,-1.429959,3.0,STD
3,"NORTHAMPTON, LEICESTER",177500,52.2461133,-0.8981156,2.6666666666666665,WSDMLA
3,"NORTHAMPTON, NORTHAMPTONSHIRE",217950,52.240477,-0.9026560000000001,2.6666666666666665,WSDMLA
3,"NORTHOLT, GREATER LONDON",303309,51.546615,-0.373103,2.6,WSDLA
0,"NORTHWICH, CHESHIRE EAST",370861,53.1610446,-2.2185932,2.3333333333333335,TMA
3,"NORTHWICH, CHESHIRE WEST AND CHESTER",212359,53.25868029999999,-2.5181321,2.6666666666666665,WSTDLA
3,"NORTHWICH, HALTON",166500,53.25868029999999,-2.5181321,2.6666666666666665,WSTDLA
2,"NORTHWOOD, GREATER LONDON",486781,51.61028899999999,-0.428278,4.0,WT
2,"NORTHWOOD, HERTFORDSHIRE",726083,51.61028899999999,-0.428278,4.0,WT
1,"NORWICH, NORFOLK",227247,52.6308859,1.297355,2.2,SDMLA
1,"NOTTINGHAM, CITY OF NOTTINGHAM",144709,52.95478319999999,-1.1581086,2.0,SDLA
1,"NOTTINGHAM, DERBYSHIRE",146381,53.2638782,-1.4390588,2.2,SDMLA
1,"NOTTINGHAM, NOTTINGHAMSHIRE",192972,52.95478319999999,-1.1581086,2.0,SDLA
1,"NUNEATON, LEICESTERSHIRE",272933,52.520489,-1.465382,2.0,SDLA
1,"NUNEATON, WARWICKSHIRE",168366,52.520489,-1.465382,2.0,SDLA
1,"OAKHAM, LEICESTER",249995,52.67104,-0.7287043,1.6666666666666667,TLA
0,"OAKHAM, LEICESTERSHIRE",469398,52.6695629,-0.726625,1.6666666666666667,TLA
1,"OAKHAM, RUTLAND",269543,52.6695629,-0.726625,1.6666666666666667,TLA
3,"OKEHAMPTON, CITY OF PLYMOUTH",140000,50.738308,-4.004263,3.0,WL
3,"OKEHAMPTON, DEVON",231404,50.738308,-4.004263,3.0,WL
1,"OLDBURY, WEST MIDLANDS",139864,52.504923,-2.015907,2.0,SDLA
1,"OLDHAM, GREATER MANCHESTER",148927,53.5409298,-2.1113659,2.2,STDLA
3,"OLNEY, MILTON KEYNES",334922,52.15473799999999,-0.7013779,3.0,S
0,"ONGAR, ESSEX",381198,51.7095315,0.2427558,3.0,S
1,"ORMSKIRK, GREATER MANCHESTER",153495,53.5364817,-2.664745,2.2,SDMLA
1,"ORMSKIRK, LANCASHIRE",230544,53.568935,-2.885057,1.6666666666666667,MLA
0,"ORPINGTON, GREATER LONDON",392268,51.374843,0.09421399999999999,3.0,WSML
0,"ORPINGTON, KENT",592844,51.374843,0.09421399999999999,3.0,WSML
1,"OSSETT, WEST YORKSHIRE",156253,53.681091,-1.578877,1.0,L
1,"OSWESTRY, POWYS",215281,52.857148,-3.056412,2.0,SMLA
1,"OSWESTRY, SHROPSHIRE",189173,52.857148,-3.056412,2.0,SMLA
0,"OSWESTRY, WREXHAM",365833,53.0466957,-2.9967195,2.2,SDMLA
0,"OTLEY, NORTH YORKSHIRE",425881,53.905825,-1.691786,3.0,WSDA
3,"OTLEY, WEST YORKSHIRE",234218,53.905825,-1.691786,3.0,WSDA
3,"OTTERY ST MARY, DEVON",331155,50.75117820000001,-3.279352,3.0,S
0,"OXFORD, OXFORDSHIRE",390044,51.7520209,-1.2577263,3.0,WSA
0,"OXTED, SURREY",463162,51.255714,-3e-06,3.0,M
3,"PADSTOW, CORNWALL",362012,50.54206199999999,-4.939017,3.0,T
1,"PAIGNTON, DEVON",265740,50.43508,-3.564235,2.2,SDMLA
1,"PAIGNTON, TORBAY",197458,50.43508,-3.564235,2.2,SDMLA
3,"PEACEHAVEN, GREATER LONDON",246000,51.5793255,-0.233005,2.7142857142857144,WSTDMLA
1,"PEMBROKE DOCK, PEMBROKESHIRE",141860,51.691894,-4.943763,2.0,TDLA
1,"PEMBROKE, PEMBROKESHIRE",175304,51.674043,-4.908637,2.3333333333333335,TDA
0,"PENARTH, CARDIFF",394166,51.438798,-3.173507,2.5,TDMA
3,"PENARTH, THE VALE OF GLAMORGAN",262140,51.438798,-3.173507,2.5,TDMA
1,"PENRITH, CUMBRIA",211152,54.664097,-2.752708,2.3333333333333335,SMA
1,"PENRYN, CORNWALL",211608,50.169173,-5.107088000000001,2.3333333333333335,SDL
1,"PENTRE, RHONDDA CYNON TAFF",97219,51.654745,-3.491629,1.0,L
3,"PENZANCE, CORNWALL",230002,50.118798,-5.537592,2.5,STML
3,"PERSHORE, WORCESTERSHIRE",278024,52.109994,-2.074814,3.0,D
3,"PETERBOROUGH, CAMBRIDGESHIRE",198279,52.56949849999999,-0.2405299,2.6666666666666665,WSDMLA
3,"PETERBOROUGH, CITY OF PETERBOROUGH",176051,52.56949849999999,-0.2405299,2.6666666666666665,WSDMLA
1,"PETERBOROUGH, LINCOLNSHIRE",219281,52.6318762,-0.2975332,2.0,TL
3,"PETERBOROUGH, NORTHAMPTONSHIRE",315632,52.2284216,-0.8548549999999999,2.6666666666666665,WSDMLA
1,"PETERLEE, COUNTY DURHAM",122935,54.762441,-1.32895,1.6666666666666667,DLA
0,"PETERSFIELD, HAMPSHIRE",379877,51.007591,-0.93899,3.0,WTL
0,"PETERSFIELD, WEST SUSSEX",458610,51.007591,-0.93899,3.0,WTL
3,"PEVENSEY, EAST SUSSEX",264942,50.8209317,0.3397311,3.0,D
1,"PICKERING, NORTH YORKSHIRE",222862,54.243925,-0.7775529999999999,1.0,L
0,"PINNER, GREATER LONDON",511478,51.595172,-0.378002,2.7142857142857144,WSTDMLA
1,"PLYMOUTH, CITY OF PLYMOUTH",179401,50.3754565,-4.1426565,2.0,SMLA
1,"PLYMOUTH, DEVON",297540,50.3754565,-4.1426565,2.0,SMLA
1,"POLEGATE, EAST SUSSEX",263891,50.824012,0.243813,1.0,LA
1,"PONTEFRACT, NORTH YORKSHIRE",313715,53.702866,-1.2730274,2.2,TDMLA
3,"PONTEFRACT, SOUTH YORKSHIRE",239950,53.691688,-1.308648,2.5,TDMA
3,"PONTEFRACT, WEST YORKSHIRE",148946,53.691688,-1.308648,2.5,TDMA
1,"PONTYCLUN, RHONDDA CYNON TAFF",180552,51.521579,-3.393295,1.0,A
1,"PONTYCLUN, SWANSEA",153000,51.62520689999999,-3.9412192,2.2,STMLA
1,"PONTYCLUN, THE VALE OF GLAMORGAN",373116,51.5332775,-3.3790262,1.0,A
3,"PONTYPOOL, MONMOUTHSHIRE",263104,51.700369,-3.045268,3.0,T
3,"PONTYPOOL, NEATH PORT TALBOT",145000,51.700369,-3.045268,3.0,T
3,"PONTYPOOL, NEWPORT",155000,51.700369,-3.045268,3.0,T
3,"PONTYPOOL, TORFAEN",140581,51.700369,-3.045268,3.0,T
1,"PONTYPRIDD, CAERPHILLY",243375,51.578829,-3.218134,2.2,TDMLA
1,"PONTYPRIDD, CONWY",69006,51.60077399999999,-3.342314,2.0,SL
1,"PONTYPRIDD, PEMBROKESHIRE",92500,51.60077399999999,-3.342314,2.0,SL
1,"PONTYPRIDD, RHONDDA CYNON TAFF",146335,51.60077399999999,-3.342314,2.0,SL
1,"POOLE, BOURNEMOUTH",178500,50.71505,-1.987248,2.0,SDLA
1,"POOLE, DORSET",271615,50.71505,-1.987248,2.0,SDLA
1,"POOLE, POOLE",282759,50.71505,-1.987248,2.0,SDLA
1,"PORT TALBOT, CEREDIGION",90000,51.5946799,-3.784097,2.0,TMLA
1,"PORT TALBOT, CONWY",110000,51.5946799,-3.784097,2.0,TMLA
1,"PORT TALBOT, NEATH PORT TALBOT",117011,51.5946799,-3.784097,2.0,TMLA
1,"PORT TALBOT, SWANSEA",86000,51.62144,-3.943645999999999,2.2,STMLA
1,"PORTH, BRIDGEND",81749,51.613554,-3.407184,1.6666666666666667,MLA
1,"PORTH, RHONDDA CYNON TAFF",120652,51.613554,-3.407184,1.6666666666666667,MLA
1,"PORTH, WREXHAM",123995,51.613554,-3.407184,1.6666666666666667,MLA
1,"PORTHMADOG, CAERPHILLY",235000,51.576089,-3.220249,2.2,TDMLA
1,"PORTHMADOG, GWYNEDD",174386,52.927842,-4.133384,1.6666666666666667,TLA
3,"PORTLAND, DORSET",179373,50.5475363,-2.4343209,3.0,T
3,"PORTLAND, POOLE",136950,50.7513904,-1.9279522,2.6666666666666665,WSTDLA
1,"PORTSMOUTH, HAMPSHIRE",241663,50.8197675,-1.0879769,2.3333333333333335,STDMLA
1,"PORTSMOUTH, PORTSMOUTH",196583,50.8197675,-1.0879769,2.3333333333333335,STDMLA
2,"POTTERS BAR, HERTFORDSHIRE",425502,51.696636,-0.175948,3.6666666666666665,WST
1,"POULTON-LE-FYLDE, BLACKPOOL",161681,53.843964,-2.986281,1.0,LA
1,"POULTON-LE-FYLDE, LANCASHIRE",187442,53.843964,-2.986281,1.0,LA
1,"PRENTON, MERSEYSIDE",178466,53.371416,-3.0390229,2.0,SDLA
3,"PRESCOT, HALTON",150000,53.428674,-2.804564,3.0,D
3,"PRESCOT, MERSEYSIDE",152978,53.428674,-2.804564,3.0,D
1,"PRESTATYN, DENBIGHSHIRE",145182,53.336512,-3.407613,1.6666666666666667,TLA
1,"PRESTATYN, FLINTSHIRE",147100,53.336512,-3.407613,1.6666666666666667,TLA
3,"PRESTON, BLACKBURN WITH DARWEN",225000,53.763201,-2.70309,2.6666666666666665,WSDMLA
1,"PRESTON, GREATER MANCHESTER",232082,53.4575955,-2.1578377,2.3333333333333335,STDMLA
3,"PRESTON, LANCASHIRE",177994,53.763201,-2.70309,2.6666666666666665,WSDMLA
0,"PRINCES RISBOROUGH, BUCKINGHAMSHIRE",437554,51.724376,-0.834518,3.0,T
3,"PRUDHOE, NORTHUMBERLAND",171747,54.962199,-1.84723,3.0,T
3,"PRUDHOE, TYNE AND WEAR",318000,54.962199,-1.84723,3.0,T
1,"PUDSEY, WEST YORKSHIRE",176804,53.795766,-1.6761082,2.3333333333333335,DML
0,"PULBOROUGH, WEST SUSSEX",421683,50.957304,-0.510671,3.0,S
0,"PURLEY, GREATER LONDON",427775,51.339228,-0.119711,2.6,WSMLA
1,"PWLLHELI, GWYNEDD",224448,52.888816,-4.4176339,2.0,DL
1,"QUEENBOROUGH, KENT",148115,51.4172853,0.7470207,2.3333333333333335,TMA
1,"RADSTOCK, BATH AND NORTH EAST SOMERSET",208436,51.29201699999999,-2.446092,2.0,SL
1,"RADSTOCK, NORTH SOMERSET",200750,51.29201699999999,-2.446092,2.0,SL
1,"RADSTOCK, SOMERSET",291352,51.29201699999999,-2.446092,2.0,SL
1,"RAINHAM, ESSEX",330000,51.517732,0.194831,2.0,TDLA
1,"RAINHAM, GREATER LONDON",277493,51.517732,0.194831,2.0,TDLA
3,"RAMSGATE, KENT",194285,51.335545,1.419895,2.6666666666666665,WSTDLA
3,"RAYLEIGH, ESSEX",303844,51.586385,0.6048709999999999,2.3333333333333335,SDL
0,"READING, BRACKNELL FOREST",470000,51.41604,-0.75398,3.0,WSTMA
0,"READING, HAMPSHIRE",503488,51.4542645,-0.9781303,2.6666666666666665,WSDMLA
0,"READING, OXFORDSHIRE",483443,51.4542645,-0.9781303,2.6666666666666665,WSDMLA
3,"READING, READING",284698,51.4542645,-0.9781303,2.6666666666666665,WSDMLA
0,"READING, WEST BERKSHIRE",378264,51.4542645,-0.9781303,2.6666666666666665,WSDMLA
0,"READING, WINDSOR AND MAIDENHEAD",614384,51.522414,-0.7219,3.0,WSTL
0,"READING, WOKINGHAM",378557,51.4542645,-0.9781303,2.6666666666666665,WSDMLA
3,"REDCAR, REDCAR AND CLEVELAND",140149,54.5974636,-1.0779515,2.5,TDMA
0,"REDDITCH, WARWICKSHIRE",390343,52.30897,-1.940936,2.2,SDMLA
1,"REDDITCH, WORCESTERSHIRE",196489,52.30897,-1.940936,2.2,SDMLA
2,"REDHILL, SURREY",334470,51.239208,-0.16988,3.6666666666666665,WSM
1,"REDRUTH, CORNWALL",181503,50.233022,-5.226666,2.0,TMLA
2,"REIGATE, SURREY",431377,51.237276,-0.205883,3.6666666666666665,WSM
1,"RETFORD, NOTTINGHAMSHIRE",177123,53.32135599999999,-0.9455030000000001,2.3333333333333335,DMA
1,"RHYL, CONWY",132380,53.31914099999999,-3.491634,2.5,SDMA
1,"RHYL, DENBIGHSHIRE",132710,53.31914099999999,-3.491634,2.5,SDMA
1,"RHYL, FLINTSHIRE",166720,53.3068821,-3.3665917,1.0,A
1,"RICHMOND, COUNTY DURHAM",315630,54.403465,-1.732618,1.6666666666666667,TLA
0,"RICHMOND, GREATER LONDON",565055,51.46131099999999,-0.303742,3.5,WSDM
1,"RICHMOND, NORTH YORKSHIRE",228965,54.403465,-1.732618,1.6666666666666667,TLA
2,"RICKMANSWORTH, BUCKINGHAMSHIRE",561136,51.638763,-0.4741309999999999,4.0,WT
2,"RICKMANSWORTH, GREATER LONDON",321166,51.638763,-0.4741309999999999,4.0,WT
2,"RICKMANSWORTH, HERTFORDSHIRE",468965,51.638763,-0.4741309999999999,4.0,WT
0,"RINGWOOD, DORSET",479177,50.844949,-1.788817,3.0,WSL
3,"RINGWOOD, HAMPSHIRE",332481,50.844949,-1.788817,3.0,WSL
1,"RIPLEY, DERBYSHIRE",150798,53.05281900000001,-1.405792,2.0,SL
3,"RIPLEY, GREATER MANCHESTER",97000,53.5438031,-2.0588581,3.0,TD
1,"RIPON, NORTH YORKSHIRE",252932,54.1361346,-1.5237756,2.3333333333333335,SMA
1,"RIPON, YORK",210000,54.1361346,-1.5237756,2.3333333333333335,SMA
1,"ROCHDALE, GREATER MANCHESTER",150799,53.6097136,-2.1561,2.2,TDMLA
1,"ROCHDALE, LANCASHIRE",138503,53.6097136,-2.1561,2.2,TDMLA
3,"ROCHESTER, KENT",285975,51.38800000000001,0.506721,2.6,STDMA
3,"ROCHESTER, MEDWAY",236022,51.38800000000001,0.506721,2.6,STDMA
2,"ROCHFORD, ESSEX",256455,51.582071,0.706515,3.6666666666666665,WSM
0,"ROMFORD, ESSEX",456698,51.577076,0.178319,2.2,SDMLA
1,"ROMFORD, GREATER LONDON",289724,51.577076,0.178319,2.2,SDMLA
3,"ROMNEY MARSH, KENT",228581,50.996993,0.9590754999999999,3.0,S
3,"ROMSEY, HAMPSHIRE",334906,50.98893,-1.49658,3.0,WA
0,"ROMSEY, WILTSHIRE",700000,50.98893,-1.49658,3.0,WA
0,"ROSS-ON-WYE, GLOUCESTERSHIRE",391666,51.9231865,-2.5758657,2.3333333333333335,SMA
1,"ROSS-ON-WYE, HEREFORDSHIRE",255618,51.91445,-2.582446,2.3333333333333335,SMA
1,"ROSSENDALE, LANCASHIRE",161451,53.70645099999999,-2.279366,2.3333333333333335,TDL
1,"ROTHERHAM, SOUTH YORKSHIRE",151252,53.4326035,-1.3635009,2.0,DMLA
1,"ROWLAND'S CASTLE, HAMPSHIRE",405278,50.892059,-0.959088,1.0,L
1,"ROWLAND'S CASTLE, WEST SUSSEX",472000,50.892059,-0.959088,1.0,L
1,"ROWLEY REGIS, WEST MIDLANDS",133610,52.488674,-2.046085,2.0,SDLA
0,"ROYSTON, CAMBRIDGESHIRE",388779,52.048142,-0.024066,2.0,MA
0,"ROYSTON, ESSEX",462357,52.048142,-0.024066,2.0,MA
1,"ROYSTON, HERTFORDSHIRE",309101,52.048142,-0.024066,2.0,MA
0,"RUGBY, LEICESTERSHIRE",450000,52.6445558,-1.0782105,1.6666666666666667,SLA
3,"RUGBY, NORTHAMPTONSHIRE",278825,52.2405517,-0.9193948,2.6666666666666665,WSDMLA
1,"RUGBY, WARWICKSHIRE",216448,52.370878,-1.265032,2.2,STDLA
1,"RUGELEY, STAFFORDSHIRE",189439,52.761515,-1.935967,2.3333333333333335,TMA
0,"RUISLIP, GREATER LONDON",433591,51.5758719,-0.421236,2.6666666666666665,WSTDLA
1,"RUNCORN, CHESHIRE WEST AND CHESTER",219672,53.342078,-2.729673,2.0,DMLA
1,"RUNCORN, HALTON",139746,53.342078,-2.729673,2.0,DMLA
3,"RUSHDEN, BEDFORD",210183,52.289125,-0.600363,2.5,WDLA
1,"RUSHDEN, EAST RIDING OF YORKSHIRE",90000,52.289125,-0.600363,2.5,WDLA
3,"RUSHDEN, NORTHAMPTONSHIRE",181742,52.289125,-0.600363,2.5,WDLA
3,"RUTHIN, DENBIGHSHIRE",200963,53.11487349999999,-3.3103108,3.0,T
3,"RYTON, TYNE AND WEAR",148105,54.9728909,-1.7629735,3.0,SD
0,"SAFFRON WALDEN, CAMBRIDGESHIRE",442962,52.022593,0.239215,3.0,WTA
0,"SAFFRON WALDEN, ESSEX",377960,52.022593,0.239215,3.0,WTA
1,"SALE, GREATER MANCHESTER",251096,53.42556099999999,-2.323702,2.3333333333333335,STA
1,"SALFORD, GREATER MANCHESTER",149351,53.48752349999999,-2.2901264,2.3333333333333335,STDMLA
3,"SALISBURY, DORSET",357204,51.068785,-1.794472,2.5,WSLA
0,"SALISBURY, HAMPSHIRE",423106,51.0604865,-1.8022175,2.5,WSLA
3,"SALISBURY, WILTSHIRE",288605,51.068785,-1.794472,2.5,WSLA
3,"SALTASH, CORNWALL",211800,50.40920999999999,-4.21643,3.0,WSL
3,"SALTBURN-BY-THE-SEA, NORTH YORKSHIRE",194303,54.58156,-0.9751340000000001,3.0,SD
3,"SALTBURN-BY-THE-SEA, REDCAR AND CLEVELAND",145127,54.58156,-0.9751340000000001,3.0,SD
3,"SALTBURN-BY-THE-SEA, YORK",185000,54.5835137,-0.9739835,3.0,SD
3,"SANDBACH, CHESHIRE EAST",213763,53.146561,-2.367382,3.0,WA
3,"SANDBACH, CHESHIRE WEST AND CHESTER",235000,53.146561,-2.367382,3.0,WA
3,"SANDHURST, BRACKNELL FOREST",335418,51.3462419,-0.804268,2.3333333333333335,WLA
1,"SANDOWN, ISLE OF WIGHT",190573,50.6607588,-1.1488128,2.0,MA
3,"SANDY, BEDFORD",225000,52.128118,-0.286788,3.0,T
3,"SANDY, CAMBRIDGESHIRE",342190,52.128118,-0.286788,3.0,T
3,"SANDY, CENTRAL BEDFORDSHIRE",245344,52.128118,-0.286788,3.0,T
2,"SAWBRIDGEWORTH, ESSEX",242446,51.81554,0.14721,5.0,W
2,"SAWBRIDGEWORTH, HERTFORDSHIRE",355696,51.81554,0.14721,5.0,W
2,"SAXMUNDHAM, SUFFOLK",284724,52.215855,1.488056,4.0,WT
1,"SCARBOROUGH, NORTH YORKSHIRE",158757,54.283113,-0.399752,2.0,STLA
3,"SCARBOROUGH, YORK",130000,53.9612083,-1.0927712,2.6666666666666665,WSDMLA
1,"SCUNTHORPE, LINCOLNSHIRE",130000,53.588646,-0.654413,2.0,SDLA
1,"SCUNTHORPE, NORTH LINCOLNSHIRE",129927,53.588646,-0.654413,2.0,SDLA
3,"SEAFORD, EAST SUSSEX",287801,50.7734669,0.101108,3.0,M
1,"SEAHAM, COUNTY DURHAM",135074,54.840346,-1.337517,2.0,DA
0,"SEAHAM, TYNE AND WEAR",800000,54.840346,-1.337517,2.0,DA
3,"SEATON, DEVON",250354,50.70531339999999,-3.0718734,3.0,T
3,"SELBY, NORTH YORKSHIRE",177573,53.78352400000001,-1.067189,2.5,STMA
0,"SEVENOAKS, GREATER LONDON",588828,51.27241000000001,0.190898,2.6,WSTLA
0,"SEVENOAKS, KENT",438335,51.27241000000001,0.190898,2.6,WSTLA
3,"SHAFTESBURY, DORSET",249757,51.0046,-2.198083,3.0,T
0,"SHAFTESBURY, WILTSHIRE",406907,51.0046,-2.198083,3.0,T
1,"SHANKLIN, ISLE OF WIGHT",204328,50.63467499999999,-1.175199,1.6666666666666667,MLA
1,"SHEERNESS, KENT",197208,51.44011,0.764158,2.3333333333333335,TMA
3,"SHEFFIELD, DERBYSHIRE",162809,53.38112899999999,-1.470085,2.7142857142857144,WSTDMLA
3,"SHEFFIELD, SOUTH YORKSHIRE",173810,53.38112899999999,-1.470085,2.7142857142857144,WSTDMLA
3,"SHEFFORD, CENTRAL BEDFORDSHIRE",292033,52.038699,-0.333947,3.0,M
2,"SHEPPERTON, SURREY",409212,51.389617,-0.4526529999999999,3.6666666666666665,WSM
1,"SHEPTON MALLET, SOMERSET",227382,51.1909,-2.547886,2.0,TA
2,"SHERBORNE, DEVON",327000,50.947822,-2.5144829,4.0,WS
2,"SHERBORNE, DORSET",296768,50.947822,-2.5144829,4.0,WS
2,"SHERBORNE, SOMERSET",261680,50.947822,-2.5144829,4.0,WS
3,"SHERINGHAM, NORFOLK",239240,52.94442100000001,1.2109589,3.0,T
2,"SHIFNAL, SHROPSHIRE",248957,52.66792,-2.3745599,5.0,W
2,"SHIFNAL, STAFFORDSHIRE",319466,52.66792,-2.3745599,5.0,W
2,"SHIFNAL, WREKIN",330000,52.66792,-2.3745599,5.0,W
1,"SHILDON, COUNTY DURHAM",126790,54.63341699999999,-1.654915,2.2,SDMLA
3,"SHIPLEY, WEST YORKSHIRE",175767,53.835927,-1.776978,2.5,TDMA
1,"SHOREHAM-BY-SEA, WEST SUSSEX",329353,50.8342086,-0.2715558,1.0,L
1,"SHREWSBURY, POWYS",246968,52.70730289999999,-2.7553268,2.2,SDMLA
1,"SHREWSBURY, SHROPSHIRE",222576,52.70730289999999,-2.7553268,2.2,SDMLA
3,"SIDCUP, GREATER LONDON",327551,51.4264863,0.1009392,2.5,STML
0,"SIDMOUTH, CITY OF PLYMOUTH",445000,50.67865,-3.23756,3.0,WL
3,"SIDMOUTH, DEVON",322249,50.67865,-3.23756,3.0,WL
1,"SITTINGBOURNE, KENT",227955,51.340402,0.7315959999999999,2.2,SDMLA
1,"SITTINGBOURNE, MEDWAY",346250,51.340402,0.7315959999999999,2.2,SDMLA
1,"SKEGNESS, LINCOLNSHIRE",151162,53.146403,0.337881,2.0,TMLA
1,"SKELMERSDALE, LANCASHIRE",143748,53.5503519,-2.77637,2.0,DA
1,"SKIPTON, LANCASHIRE",304449,53.78836099999999,-2.2451122,2.0,SDLA
1,"SKIPTON, NORTH YORKSHIRE",229817,53.9628495,-2.0162787,2.3333333333333335,TMA
1,"SLEAFORD, LINCOLNSHIRE",179034,53.0003079,-0.40965,2.0,STLA
0,"SLOUGH, BUCKINGHAMSHIRE",466869,51.51053839999999,-0.5950405999999999,3.0,WSTDL
3,"SLOUGH, SLOUGH",272676,51.51053839999999,-0.5950405999999999,3.0,WSTDL
0,"SLOUGH, WEST BERKSHIRE",635000,51.52062129999999,-0.624629,2.5,STDL
0,"SLOUGH, WINDSOR AND MAIDENHEAD",383316,51.522414,-0.7219,3.0,WSTL
3,"SLOUGH, WOKINGHAM",258750,51.410457,-0.833861,2.6,WTMLA
1,"SMETHWICK, WEST MIDLANDS",136988,52.492401,-1.965207,2.2,TDMLA
0,"SOLIHULL, WARWICKSHIRE",448845,52.411811,-1.77761,2.6,WSMLA
3,"SOLIHULL, WEST MIDLANDS",298001,52.411811,-1.77761,2.6,WSMLA
1,"SOLIHULL, WORCESTERSHIRE",296410,52.3935171,-1.8219196,2.2,STDLA
0,"SOUTH CROYDON, GREATER LONDON",369188,51.357428,-0.09825099999999999,2.6666666666666665,WSDMLA
3,"SOUTH MOLTON, DEVON",225251,51.016818,-3.832119,3.0,S
1,"SOUTH OCKENDON, THURROCK",237352,51.521164,0.2943529,1.0,L
1,"SOUTH SHIELDS, TYNE AND WEAR",137405,54.999424,-1.427406,2.2,SDMLA
1,"SOUTHALL, GREATER LONDON",307595,51.511073,-0.377232,2.0,SL
3,"SOUTHAM, WARWICKSHIRE",280260,52.2505049,-1.389719,3.0,T
3,"SOUTHAMPTON, BOURNEMOUTH",267000,50.7159831,-1.876476,2.6666666666666665,WSTDLA
3,"SOUTHAMPTON, HAMPSHIRE",289496,50.90970040000001,-1.4043509,2.6,WSDLA
3,"SOUTHAMPTON, SOUTHAMPTON",201427,50.9096565,-1.4044555,2.6,WSDLA
3,"SOUTHEND-ON-SEA, ESSEX",259808,51.5459269,0.7077123,2.5,WSLA
3,"SOUTHEND-ON-SEA, SOUTHEND-ON-SEA",235409,51.5455206,0.7075066999999999,2.5,WSLA
1,"SOUTHPORT, LANCASHIRE",191579,53.645708,-3.010113,2.2,SDMLA
1,"SOUTHPORT, MERSEYSIDE",182565,53.645708,-3.010113,2.2,SDMLA
3,"SOUTHSEA, PORTSMOUTH",204145,50.783565,-1.085559,2.7142857142857144,WSTDMLA
1,"SOWERBY BRIDGE, WEST YORKSHIRE",173671,53.706709,-1.913411,2.3333333333333335,TDL
3,"SPALDING, CAMBRIDGESHIRE",218750,52.204292,0.1188024,2.6,WSDLA
1,"SPALDING, LINCOLNSHIRE",170830,52.79010160000001,-0.1537024,2.0,SMLA
1,"SPENNYMOOR, COUNTY DURHAM",141797,54.69772099999999,-1.58552,1.6666666666666667,DLA
3,"SPILSBY, LINCOLNSHIRE",185263,53.174675,0.09143989999999999,3.0,S
0,"ST ALBANS, HERTFORDSHIRE",444949,51.752725,-0.339436,3.0,WSMA
1,"ST AUSTELL, CORNWALL",198880,50.3403779,-4.7834252,2.0,TDLA
1,"ST HELENS, LANCASHIRE",291250,53.456307,-2.737095,2.2,TDMLA
1,"ST HELENS, MERSEYSIDE",141348,53.456307,-2.737095,2.2,TDMLA
1,"ST HELENS, WARRINGTON",93000,53.456307,-2.737095,2.2,TDMLA
2,"ST IVES, CAMBRIDGESHIRE",247665,52.3325252,-0.0763979,4.0,WM
3,"ST IVES, CORNWALL",325665,50.20838579999999,-5.490886400000001,3.0,T
1,"ST LEONARDS-ON-SEA, EAST SUSSEX",194410,50.85563819999999,0.5525772,2.3333333333333335,DML
3,"ST NEOTS, BEDFORD",347037,52.2300836,-0.265103,2.3333333333333335,WLA
1,"ST NEOTS, CAMBRIDGESHIRE",246759,52.2300836,-0.265103,2.3333333333333335,WLA
0,"ST NEOTS, CENTRAL BEDFORDSHIRE",499995,52.2300836,-0.265103,2.3333333333333335,WLA
1,"STAFFORD, STAFFORDSHIRE",208512,52.806693,-2.12066,2.0,SDLA
2,"STAINES, SURREY",278142,51.43148,-0.515525,3.6666666666666665,WST
2,"STAINES, WINDSOR AND MAIDENHEAD",407499,51.43148,-0.515525,3.6666666666666665,WST
2,"STAINES-UPON-THAMES, SURREY",323607,51.43148,-0.515525,3.6666666666666665,WST
2,"STAINES-UPON-THAMES, WINDSOR AND MAIDENHEAD",518737,51.43148,-0.515525,3.6666666666666665,WST
1,"STALYBRIDGE, GREATER MANCHESTER",158528,53.48380599999999,-2.0500759,2.2,TDMLA
0,"STAMFORD, CITY OF PETERBOROUGH",431549,52.65128199999999,-0.4802159999999999,3.0,WSML
3,"STAMFORD, LINCOLNSHIRE",256995,52.65128199999999,-0.4802159999999999,3.0,WSML
3,"STAMFORD, NORTHAMPTONSHIRE",307114,52.65128199999999,-0.4802159999999999,3.0,WSML
3,"STAMFORD, RUTLAND",310193,52.65128199999999,-0.4802159999999999,3.0,WSML
0,"STANFORD-LE-HOPE, ESSEX",443125,51.514121,0.42854,3.0,M
3,"STANFORD-LE-HOPE, SOUTHEND-ON-SEA",164000,51.514121,0.42854,3.0,M
3,"STANFORD-LE-HOPE, THURROCK",262782,51.514121,0.42854,3.0,M
3,"STANLEY, COUNTY DURHAM",123453,54.868948,-1.698841,3.0,TD
1,"STANLEY, WEST YORKSHIRE",216600,53.71379,-1.479254,2.3333333333333335,SMA
0,"STANMORE, GREATER LONDON",480707,51.616419,-0.319686,3.0,WSTDML
0,"STANMORE, HERTFORDSHIRE",663000,51.616419,-0.319686,3.0,WSTDML
2,"STANSTED, ESSEX",356806,51.8979858,0.1979531,5.0,W
3,"STEVENAGE, HERTFORDSHIRE",255856,51.903761,-0.196612,2.5,STDA
3,"STOCKPORT, CHESHIRE EAST",274944,53.348654,-2.121572,3.0,WDMA
